Name,Following,Followers,Likes,Views,V_Date,V_Likes,V_Comments
charlidamelio  ,1267,136.7M,10.6B,39.3M,2021-5-1,5.9M,184.7K
charlidamelio  ,1267,136.7M,10.6B,44.7M,2021-4-30,6.1M,379.9K
charlidamelio  ,1267,136.7M,10.6B,34.9M,2021-4-29,3.8M,62.5K
charlidamelio  ,1267,136.7M,10.6B,70M,2021-4-29,8M,92.9K
charlidamelio  ,1267,136.7M,10.6B,46.1M,2021-4-28,5.5M,96.6K
charlidamelio  ,1267,136.7M,10.6B,39.4M,2021-4-27,4.4M,83.8K
charlidamelio  ,1267,136.7M,10.6B,45.3M,2021-4-22,4.9M,181.4K
charlidamelio  ,1267,136.7M,10.6B,39.8M,2021-4-21,4.1M,75.1K
charlidamelio  ,1267,136.7M,10.6B,72.6M,2021-4-20,9.3M,148.7K
charlidamelio  ,1267,136.7M,10.6B,47.8M,2021-4-19,3.8M,60.9K
charlidamelio  ,1267,136.7M,10.6B,66.1M,2021-4-15,7.7M,196.9K
charlidamelio  ,1267,136.7M,10.6B,60.3M,2021-4-13,7.2M,105.5K
charlidamelio  ,1267,136.7M,10.6B,60M,2021-4-13,6.2M,93.5K
charlidamelio  ,1267,136.7M,10.6B,57.8M,2021-4-12,5M,66.5K
charlidamelio  ,1267,136.7M,10.6B,44.7M,2021-4-12,4.8M,52.6K
charlidamelio  ,1267,136.7M,10.6B,36.1M,2021-4-12,4.1M,78.2K
charlidamelio  ,1267,136.7M,10.6B,41.6M,2021-4-12,4.5M,89.6K
charlidamelio  ,1267,136.7M,10.6B,36.2M,2021-4-12,3.5M,34.7K
charlidamelio  ,1267,136.7M,10.6B,34.3M,2021-4-10,3.7M,111.1K
charlidamelio  ,1267,136.7M,10.6B,41.5M,2021-4-9,4.9M,79.9K
charlidamelio  ,1267,136.7M,10.6B,17.9M,2021-4-8,2.5M,88.7K
charlidamelio  ,1267,136.7M,10.6B,51.2M,2021-4-8,6.8M,99.9K
charlidamelio  ,1267,136.7M,10.6B,73.1M,2021-4-6,6.5M,180.2K
charlidamelio  ,1267,136.7M,10.6B,41.1M,2021-4-6,4M,76.1K
charlidamelio  ,1267,136.7M,10.6B,32.6M,2021-4-6,3.4M,70.9K
charlidamelio  ,1267,136.7M,10.6B,51M,2021-4-4,5.2M,135.4K
charlidamelio  ,1267,136.7M,10.6B,57M,2021-4-3,6.5M,89.9K
charlidamelio  ,1267,136.7M,10.6B,49.4M,2021-3-31,5.2M,102.9K
charlidamelio  ,1267,136.7M,10.6B,37.5M,2021-3-31,4.5M,92K
charlidamelio  ,1267,136.7M,10.6B,38M,2021-3-30,4.1M,80.8K
charlidamelio  ,1267,136.7M,10.6B,30.7M,2021-3-30,3.1M,64.6K
charlidamelio  ,1267,136.7M,10.6B,47M,2021-3-30,6.2M,92.5K
charlidamelio  ,1267,136.7M,10.6B,36.5M,2021-3-29,4.7M,74K
charlidamelio  ,1267,136.7M,10.6B,52.3M,2021-3-29,6.3M,79K
charlidamelio  ,1267,136.7M,10.6B,71.9M,2021-3-28,7.9M,165.4K
charlidamelio  ,1267,136.7M,10.6B,61.8M,2021-3-27,5.7M,150.3K
charlidamelio  ,1267,136.7M,10.6B,49M,2021-3-27,4.4M,42.7K
charlidamelio  ,1267,136.7M,10.6B,40.9M,2021-3-27,4M,40.8K
charlidamelio  ,1267,136.7M,10.6B,56M,2021-3-27,5.9M,70.7K
charlidamelio  ,1267,136.7M,10.6B,45.9M,2021-3-25,6.3M,106.9K
charlidamelio  ,1267,136.7M,10.6B,73.7M,2021-3-24,7.1M,186.2K
charlidamelio  ,1267,136.7M,10.6B,40.8M,2021-3-24,4M,44.5K
charlidamelio  ,1267,136.7M,10.6B,36M,2021-3-23,4.9M,53.4K
charlidamelio  ,1267,136.7M,10.6B,45.4M,2021-3-22,4.6M,106.4K
charlidamelio  ,1267,136.7M,10.6B,40.8M,2021-3-21,5.3M,83.8K
charlidamelio  ,1267,136.7M,10.6B,50.9M,2021-3-21,5.8M,90.1K
charlidamelio  ,1267,136.7M,10.6B,56.6M,2021-3-18,6.7M,182.3K
charlidamelio  ,1267,136.7M,10.6B,79.4M,2021-3-18,9.1M,125.7K
charlidamelio  ,1267,136.7M,10.6B,49.4M,2021-3-17,6.4M,79.9K
charlidamelio  ,1267,136.7M,10.6B,41.9M,2021-3-17,5.7M,84.9K
charlidamelio  ,1267,136.7M,10.6B,45.3M,2021-3-15,6M,181.5K
charlidamelio  ,1267,136.7M,10.6B,39M,2021-3-15,4.7M,155.5K
charlidamelio  ,1267,136.7M,10.6B,71.3M,2021-3-12,7.9M,550K
charlidamelio  ,1267,136.7M,10.6B,46.9M,2021-3-10,5.1M,127.6K
charlidamelio  ,1267,136.7M,10.6B,41.1M,2021-3-9,4.7M,98.6K
charlidamelio  ,1267,136.7M,10.6B,52.2M,2021-3-9,7M,52.1K
charlidamelio  ,1267,136.7M,10.6B,47.9M,2021-3-8,6.1M,88.4K
charlidamelio  ,1267,136.7M,10.6B,46.3M,2021-3-8,6.4M,108.1K
charlidamelio  ,1267,136.7M,10.6B,38.1M,2021-3-6,4.1M,88.8K
charlidamelio  ,1267,136.7M,10.6B,50.4M,2021-3-6,6.9M,121.9K
charlidamelio  ,1267,136.7M,10.6B,39.9M,2021-3-5,4.6M,89.9K
charlidamelio  ,1267,136.7M,10.6B,33.8M,2021-3-5,4.6M,53.4K
charlidamelio  ,1267,136.7M,10.6B,37.9M,2021-3-3,5.1M,104.5K
charlidamelio  ,1267,136.7M,10.6B,33.4M,2021-3-3,4.6M,78K
charlidamelio  ,1267,136.7M,10.6B,35.2M,2021-3-2,5M,109.2K
charlidamelio  ,1267,136.7M,10.6B,32M,2021-3-1,4M,74.8K
charlidamelio  ,1267,136.7M,10.6B,28M,2021-3-1,3.2M,46K
charlidamelio  ,1267,136.7M,10.6B,26.9M,2021-3-1,3.6M,52.9K
charlidamelio  ,1267,136.7M,10.6B,34.2M,2021-2-28,4.6M,109.6K
charlidamelio  ,1267,136.7M,10.6B,34.7M,2021-2-28,5.3M,97.8K
charlidamelio  ,1267,136.7M,10.6B,28.9M,2021-2-28,4.1M,52.7K
charlidamelio  ,1267,136.7M,10.6B,26.4M,2021-2-28,3.9M,42.6K
charlidamelio  ,1267,136.7M,10.6B,32.4M,2021-2-27,4.7M,101.4K
charlidamelio  ,1267,136.7M,10.6B,57.2M,2021-2-26,5.6M,92.1K
charlidamelio  ,1267,136.7M,10.6B,33.7M,2021-2-26,3.4M,50K
charlidamelio  ,1267,136.7M,10.6B,38.7M,2021-2-25,5.5M,132K
charlidamelio  ,1267,136.7M,10.6B,32.8M,2021-2-24,4.5M,116.6K
charlidamelio  ,1267,136.7M,10.6B,35.2M,2021-2-22,5.3M,181.1K
charlidamelio  ,1267,136.7M,10.6B,56.1M,2021-2-22,5.9M,151.6K
charlidamelio  ,1267,136.7M,10.6B,35.7M,2021-2-20,4.4M,189.8K
charlidamelio  ,1267,136.7M,10.6B,60.5M,2021-2-17,7.3M,268K
charlidamelio  ,1267,136.7M,10.6B,50.1M,2021-2-17,5.3M,88.6K
charlidamelio  ,1267,136.7M,10.6B,44.3M,2021-2-17,4.6M,71.3K
charlidamelio  ,1267,136.7M,10.6B,60.1M,2021-2-16,6M,163.4K
charlidamelio  ,1267,136.7M,10.6B,40.6M,2021-2-16,4.4M,86.6K
charlidamelio  ,1267,136.7M,10.6B,72.1M,2021-2-16,9.7M,298.7K
charlidamelio  ,1267,136.7M,10.6B,41.5M,2021-2-14,4.5M,163.3K
charlidamelio  ,1267,136.7M,10.6B,72.7M,2021-2-13,7.8M,156.1K
charlidamelio  ,1267,136.7M,10.6B,45.3M,2021-2-12,6M,156.6K
charlidamelio  ,1267,136.7M,10.6B,37.9M,2021-2-12,4.4M,130.7K
charlidamelio  ,1267,136.7M,10.6B,50.9M,2021-2-10,6.2M,144.3K
charlidamelio  ,1267,136.7M,10.6B,35.2M,2021-2-10,4.1M,83K
charlidamelio  ,1267,136.7M,10.6B,54.3M,2021-2-10,5.9M,187.8K
charlidamelio  ,1267,136.7M,10.6B,91.1M,2021-2-7,8.3M,269.5K
charlidamelio  ,1267,136.7M,10.6B,76.3M,2021-2-4,9.3M,271.7K
charlidamelio  ,1267,136.7M,10.6B,55.2M,2021-2-4,5.7M,142.7K
charlidamelio  ,1267,136.7M,10.6B,44.3M,2021-2-4,5M,77.7K
charlidamelio  ,1267,136.7M,10.6B,37.2M,2021-2-3,3.9M,142.3K
charlidamelio  ,1267,136.7M,10.6B,33.7M,2021-2-3,3.6M,83.1K
charlidamelio  ,1267,136.7M,10.6B,50.5M,2021-2-3,4.5M,110.9K
charlidamelio  ,1267,136.7M,10.6B,44.7M,2021-2-1,5.4M,248.1K
charlidamelio  ,1267,136.7M,10.6B,44.9M,2021-1-30,5.2M,287.1K
charlidamelio  ,1267,136.7M,10.6B,38.4M,2021-1-28,3.9M,159.1K
charlidamelio  ,1267,136.7M,10.6B,84.5M,2021-1-27,8.1M,297.8K
charlidamelio  ,1267,136.7M,10.6B,53.1M,2021-1-26,5.8M,193.3K
charlidamelio  ,1267,136.7M,10.6B,35.3M,2021-1-26,4.1M,79.8K
charlidamelio  ,1267,136.7M,10.6B,46.9M,2021-1-22,6.2M,291.7K
charlidamelio  ,1267,136.7M,10.6B,71.5M,2021-1-20,8.7M,305.9K
charlidamelio  ,1267,136.7M,10.6B,44.4M,2021-1-20,4.9M,106.2K
charlidamelio  ,1267,136.7M,10.6B,42.8M,2021-1-20,5.4M,114.1K
charlidamelio  ,1267,136.7M,10.6B,40.2M,2021-1-20,4.6M,199.1K
charlidamelio  ,1267,136.7M,10.6B,65.6M,2021-1-15,8.6M,425.8K
charlidamelio  ,1267,136.7M,10.6B,60.5M,2021-1-15,8.1M,183.8K
charlidamelio  ,1267,136.7M,10.6B,47M,2021-1-14,5.4M,252.1K
charlidamelio  ,1267,136.7M,10.6B,44.6M,2021-1-13,5.2M,154.3K
charlidamelio  ,1267,136.7M,10.6B,46.6M,2021-1-12,5.3M,189.8K
charlidamelio  ,1267,136.7M,10.6B,49M,2021-1-12,5.7M,155.3K
charlidamelio  ,1267,136.7M,10.6B,46.3M,2021-1-11,6.2M,172.2K
charlidamelio  ,1267,136.7M,10.6B,42.4M,2021-1-9,4.9M,169.1K
charlidamelio  ,1267,136.7M,10.6B,44.7M,2021-1-9,5.9M,107.7K
charlidamelio  ,1267,136.7M,10.6B,53.1M,2021-1-9,6.7M,166.4K
charlidamelio  ,1267,136.7M,10.6B,54.7M,2021-1-8,5.7M,177.6K
charlidamelio  ,1267,136.7M,10.6B,52M,2021-1-7,6.1M,186.7K
charlidamelio  ,1267,136.7M,10.6B,48.8M,2021-1-7,6.9M,125.6K
charlidamelio  ,1267,136.7M,10.6B,44.9M,2021-1-6,5.6M,164.1K
charlidamelio  ,1267,136.7M,10.6B,61.6M,2021-1-6,7.1M,170.6K
charlidamelio  ,1267,136.7M,10.6B,113.1M,2021-1-5,12.7M,283.4K
charlidamelio  ,1267,136.7M,10.6B,48.4M,2021-1-5,5.3M,82.5K
charlidamelio  ,1267,136.7M,10.6B,47.6M,2021-1-5,6.1M,141.2K
charlidamelio  ,1267,136.7M,10.6B,73.2M,2020-12-31,8.5M,459.5K
charlidamelio  ,1267,136.7M,10.6B,48.9M,2020-12-30,4.8M,163.5K
charlidamelio  ,1267,136.7M,10.6B,68.4M,2020-12-26,9.1M,179.7K
charlidamelio  ,1267,136.7M,10.6B,52.2M,2020-12-25,5.8M,94.6K
charlidamelio  ,1267,136.7M,10.6B,117M,2020-12-24,10.6M,159.1K
charlidamelio  ,1267,136.7M,10.6B,52.3M,2020-12-24,6.2M,65.4K
charlidamelio  ,1267,136.7M,10.6B,59.8M,2020-12-22,8.6M,119.3K
charlidamelio  ,1267,136.7M,10.6B,113.1M,2020-12-20,9.5M,129.1K
charlidamelio  ,1267,136.7M,10.6B,55.8M,2020-12-20,6M,40.8K
charlidamelio  ,1267,136.7M,10.6B,56.4M,2020-12-18,6M,57.8K
charlidamelio  ,1267,136.7M,10.6B,40.7M,2020-12-18,4.8M,33K
charlidamelio  ,1267,136.7M,10.6B,52.1M,2020-12-18,7.2M,112.7K
charlidamelio  ,1267,136.7M,10.6B,44.4M,2020-12-17,5.8M,63.8K
charlidamelio  ,1267,136.7M,10.6B,42.8M,2020-12-17,6.5M,100.9K
charlidamelio  ,1267,136.7M,10.6B,52.3M,2020-12-16,8M,93.2K
charlidamelio  ,1267,136.7M,10.6B,64.4M,2020-12-14,8.1M,272.5K
charlidamelio  ,1267,136.7M,10.6B,65.9M,2020-12-12,8.5M,184.8K
charlidamelio  ,1267,136.7M,10.6B,70.3M,2020-12-7,8.5M,341.7K
charlidamelio  ,1267,136.7M,10.6B,89.2M,2020-12-5,8.3M,163.2K
charlidamelio  ,1267,136.7M,10.6B,63.5M,2020-12-5,7.2M,123.6K
charlidamelio  ,1267,136.7M,10.6B,57.6M,2020-12-5,8.4M,92.6K
charlidamelio  ,1267,136.7M,10.6B,54.3M,2020-12-4,7.8M,119.8K
charlidamelio  ,1267,136.7M,10.6B,46.5M,2020-12-3,5.6M,66.5K
charlidamelio  ,1267,136.7M,10.6B,70M,2020-12-3,10.1M,89.2K
charlidamelio  ,1267,136.7M,10.6B,54.8M,2020-12-2,6.4M,102.4K
charlidamelio  ,1267,136.7M,10.6B,42.8M,2020-12-2,4.7M,53K
charlidamelio  ,1267,136.7M,10.6B,47.1M,2020-12-2,6.6M,108.5K
charlidamelio  ,1267,136.7M,10.6B,38.4M,2020-12-1,4.9M,76.4K
charlidamelio  ,1267,136.7M,10.6B,41.2M,2020-12-1,4.8M,81.7K
charlidamelio  ,1267,136.7M,10.6B,43.2M,2020-11-30,6.1M,157.6K
charlidamelio  ,1267,136.7M,10.6B,41.7M,2020-11-30,6M,94.8K
charlidamelio  ,1267,136.7M,10.6B,38.9M,2020-11-30,5.1M,97.3K
charlidamelio  ,1267,136.7M,10.6B,37.6M,2020-11-30,5.2M,57.9K
charlidamelio  ,1267,136.7M,10.6B,55M,2020-11-28,6.5M,163.5K
charlidamelio  ,1267,136.7M,10.6B,43.1M,2020-11-27,5.5M,63.5K
charlidamelio  ,1267,136.7M,10.6B,47.6M,2020-11-26,6.3M,128.6K
charlidamelio  ,1267,136.7M,10.6B,45.9M,2020-11-25,6M,128.2K
charlidamelio  ,1267,136.7M,10.6B,58.5M,2020-11-24,7.9M,182.2K
charlidamelio  ,1267,136.7M,10.6B,83.1M,2020-11-23,8.4M,291.2K
charlidamelio  ,1267,136.7M,10.6B,64.8M,2020-11-23,8.6M,100.6K
charlidamelio  ,1267,136.7M,10.6B,60.9M,2020-11-23,9.4M,102.7K
charlidamelio  ,1267,136.7M,10.6B,48.8M,2020-11-23,6.2M,92K
charlidamelio  ,1267,136.7M,10.6B,93.5M,2020-11-23,13.4M,314.5K
charlidamelio  ,1267,136.7M,10.6B,73.8M,2020-11-23,8.1M,70.8K
charlidamelio  ,1267,136.7M,10.6B,54.6M,2020-11-23,7M,96.7K
charlidamelio  ,1267,136.7M,10.6B,75.5M,2020-11-23,9.6M,127.4K
charlidamelio  ,1267,136.7M,10.6B,54.7M,2020-11-22,7.4M,201.4K
charlidamelio  ,1267,136.7M,10.6B,55.1M,2020-11-22,6.4M,118.1K
charlidamelio  ,1267,136.7M,10.6B,70.1M,2020-11-22,7.7M,100.4K
charlidamelio  ,1267,136.7M,10.6B,77M,2020-11-22,9.5M,364.8K
charlidamelio  ,1267,136.7M,10.6B,61.2M,2020-11-22,9.4M,456.8K
charlidamelio  ,1267,136.7M,10.6B,138.6M,2020-11-21,14.7M,1.2M
charlidamelio  ,1267,136.7M,10.6B,105.2M,2020-11-20,12.9M,466.1K
charlidamelio  ,1267,136.7M,10.6B,165.4M,2020-11-20,17.7M,369.6K
charlidamelio  ,1267,136.7M,10.6B,89.7M,2020-11-20,9.4M,236K
charlidamelio  ,1267,136.7M,10.6B,85.2M,2020-11-20,11.1M,358.3K
charlidamelio  ,1267,136.7M,10.6B,124M,2020-11-18,11.7M,971.3K
charlidamelio  ,1267,136.7M,10.6B,100.4M,2020-11-17,9.1M,282.8K
charlidamelio  ,1267,136.7M,10.6B,75.2M,2020-11-17,7.2M,105.1K
charlidamelio  ,1267,136.7M,10.6B,135.2M,2020-11-17,14M,312.2K
charlidamelio  ,1267,136.7M,10.6B,57.6M,2020-11-17,5.8M,98.2K
charlidamelio  ,1267,136.7M,10.6B,92.4M,2020-11-16,9.6M,215.1K
charlidamelio  ,1267,136.7M,10.6B,68.6M,2020-11-14,8.9M,133.8K
charlidamelio  ,1267,136.7M,10.6B,51.2M,2020-11-14,6.2M,50.3K
charlidamelio  ,1267,136.7M,10.6B,47.6M,2020-11-13,6.3M,112.1K
charlidamelio  ,1267,136.7M,10.6B,43.6M,2020-11-13,5.1M,48.1K
charlidamelio  ,1267,136.7M,10.6B,75.3M,2020-11-12,12.2M,174.4K
charlidamelio  ,1267,136.7M,10.6B,66.1M,2020-11-12,9.7M,67.9K
charlidamelio  ,1267,136.7M,10.6B,141.1M,2020-11-8,13.1M,266.4K
charlidamelio  ,1267,136.7M,10.6B,70.8M,2020-11-8,7.2M,58.6K
charlidamelio  ,1267,136.7M,10.6B,90.5M,2020-11-7,9.2M,113.1K
charlidamelio  ,1267,136.7M,10.6B,71.1M,2020-11-6,8.9M,146.7K
charlidamelio  ,1267,136.7M,10.6B,62.4M,2020-11-6,9.1M,116.4K
charlidamelio  ,1267,136.7M,10.6B,57.1M,2020-11-5,7.8M,60.7K
charlidamelio  ,1267,136.7M,10.6B,66M,2020-11-3,9.9M,262.3K
charlidamelio  ,1267,136.7M,10.6B,70.8M,2020-11-3,10.7M,71.5K
charlidamelio  ,1267,136.7M,10.6B,44.3M,2020-11-3,5.2M,45.8K
charlidamelio  ,1267,136.7M,10.6B,45.2M,2020-11-3,6.2M,54.2K
charlidamelio  ,1267,136.7M,10.6B,45.5M,2020-11-3,6.2M,57.8K
charlidamelio  ,1267,136.7M,10.6B,54.2M,2020-11-3,8.7M,57.4K
charlidamelio  ,1267,136.7M,10.6B,55.5M,2020-11-1,7.1M,91.4K
charlidamelio  ,1267,136.7M,10.6B,95.5M,2020-10-31,10.7M,105K
charlidamelio  ,1267,136.7M,10.6B,80.7M,2020-10-31,12.4M,109.5K
charlidamelio  ,1267,136.7M,10.6B,62.3M,2020-10-30,9.3M,101.9K
charlidamelio  ,1267,136.7M,10.6B,45M,2020-10-30,5.7M,54.5K
charlidamelio  ,1267,136.7M,10.6B,65.3M,2020-10-30,10.6M,140.3K
charlidamelio  ,1267,136.7M,10.6B,41.9M,2020-10-29,5.2M,47.1K
charlidamelio  ,1267,136.7M,10.6B,48.3M,2020-10-29,7.4M,74.4K
charlidamelio  ,1267,136.7M,10.6B,74.8M,2020-10-28,9.2M,116.7K
charlidamelio  ,1267,136.7M,10.6B,59.7M,2020-10-27,9.1M,133.4K
charlidamelio  ,1267,136.7M,10.6B,62.6M,2020-10-27,7.1M,109.5K
charlidamelio  ,1267,136.7M,10.6B,38.1M,2020-10-27,4.1M,30.7K
charlidamelio  ,1267,136.7M,10.6B,37.8M,2020-10-27,5.4M,71.8K
charlidamelio  ,1267,136.7M,10.6B,64.6M,2020-10-27,11M,261.7K
charlidamelio  ,1267,136.7M,10.6B,43.4M,2020-10-26,6.4M,96.6K
charlidamelio  ,1267,136.7M,10.6B,50.2M,2020-10-25,8.7M,97K
charlidamelio  ,1267,136.7M,10.6B,44.2M,2020-10-24,6.8M,75.6K
charlidamelio  ,1267,136.7M,10.6B,51.3M,2020-10-24,8.9M,72.4K
charlidamelio  ,1267,136.7M,10.6B,82.4M,2020-10-23,10.5M,93.3K
charlidamelio  ,1267,136.7M,10.6B,45.7M,2020-10-23,6.5M,42.1K
charlidamelio  ,1267,136.7M,10.6B,34.4M,2020-10-22,5M,58.8K
charlidamelio  ,1267,136.7M,10.6B,43.6M,2020-10-22,6.2M,49.3K
charlidamelio  ,1267,136.7M,10.6B,41.4M,2020-10-22,6.3M,38.4K
charlidamelio  ,1267,136.7M,10.6B,36.6M,2020-10-21,5.4M,56.7K
charlidamelio  ,1267,136.7M,10.6B,41M,2020-10-21,6.4M,76.5K
charlidamelio  ,1267,136.7M,10.6B,39.1M,2020-10-21,6.1M,71.9K
charlidamelio  ,1267,136.7M,10.6B,56M,2020-10-21,9.5M,56.5K
charlidamelio  ,1267,136.7M,10.6B,77.3M,2020-10-21,14.8M,158.8K
charlidamelio  ,1267,136.7M,10.6B,58.7M,2020-10-20,10.4M,127.9K
charlidamelio  ,1267,136.7M,10.6B,51.3M,2020-10-20,8.3M,76.7K
charlidamelio  ,1267,136.7M,10.6B,42.2M,2020-10-20,7M,56.2K
charlidamelio  ,1267,136.7M,10.6B,37.7M,2020-10-19,5.7M,78K
charlidamelio  ,1267,136.7M,10.6B,53.7M,2020-10-19,8.9M,93.6K
charlidamelio  ,1267,136.7M,10.6B,45.8M,2020-10-19,7M,62.9K
charlidamelio  ,1267,136.7M,10.6B,42.6M,2020-10-18,5.7M,138.4K
charlidamelio  ,1267,136.7M,10.6B,48.4M,2020-10-18,7.6M,105.6K
charlidamelio  ,1267,136.7M,10.6B,106M,2020-10-17,16.8M,183.3K
charlidamelio  ,1267,136.7M,10.6B,64M,2020-10-17,7.5M,82.2K
charlidamelio  ,1267,136.7M,10.6B,126.1M,2020-10-16,13.6M,127.8K
charlidamelio  ,1267,136.7M,10.6B,55.5M,2020-10-16,6.1M,39.2K
charlidamelio  ,1267,136.7M,10.6B,64.5M,2020-10-15,7.2M,271.3K
charlidamelio  ,1267,136.7M,10.6B,95.8M,2020-10-15,10.9M,99.7K
charlidamelio  ,1267,136.7M,10.6B,43.2M,2020-10-15,5.7M,72.7K
charlidamelio  ,1267,136.7M,10.6B,43M,2020-10-14,6.1M,50.9K
charlidamelio  ,1267,136.7M,10.6B,56.6M,2020-10-14,8.8M,46.8K
charlidamelio  ,1267,136.7M,10.6B,57M,2020-10-14,7.8M,112K
charlidamelio  ,1267,136.7M,10.6B,47.9M,2020-10-13,5.8M,87K
charlidamelio  ,1267,136.7M,10.6B,55.4M,2020-10-13,7.6M,104.5K
charlidamelio  ,1267,136.7M,10.6B,55.5M,2020-10-10,7.5M,141K
charlidamelio  ,1267,136.7M,10.6B,44.3M,2020-10-10,6.3M,65.2K
charlidamelio  ,1267,136.7M,10.6B,50.1M,2020-10-10,8.1M,46.5K
charlidamelio  ,1267,136.7M,10.6B,41.3M,2020-10-9,5.3M,46K
charlidamelio  ,1267,136.7M,10.6B,56.7M,2020-10-9,6.1M,37.7K
charlidamelio  ,1267,136.7M,10.6B,33.6M,2020-10-9,4.5M,43.2K
charlidamelio  ,1267,136.7M,10.6B,45.6M,2020-10-9,7.9M,55.9K
charlidamelio  ,1267,136.7M,10.6B,60.7M,2020-10-8,7M,78.7K
charlidamelio  ,1267,136.7M,10.6B,38.9M,2020-10-8,6M,57.1K
charlidamelio  ,1267,136.7M,10.6B,39.1M,2020-10-8,6.1M,59.2K
charlidamelio  ,1267,136.7M,10.6B,102.2M,2020-10-7,15.6M,257.7K
charlidamelio  ,1267,136.7M,10.6B,51.3M,2020-10-6,6.1M,87.8K
charlidamelio  ,1267,136.7M,10.6B,59.9M,2020-10-6,8.1M,76.1K
charlidamelio  ,1267,136.7M,10.6B,188.1M,2020-10-6,24.2M,203.3K
charlidamelio  ,1267,136.7M,10.6B,43.4M,2020-10-5,6.9M,104K
charlidamelio  ,1267,136.7M,10.6B,36.2M,2020-10-5,5.8M,88.9K
charlidamelio  ,1267,136.7M,10.6B,53.9M,2020-10-3,7M,103.5K
charlidamelio  ,1267,136.7M,10.6B,45.2M,2020-10-3,6.2M,82.8K
charlidamelio  ,1267,136.7M,10.6B,42.7M,2020-10-3,6.7M,80.9K
charlidamelio  ,1267,136.7M,10.6B,66.7M,2020-10-3,8.3M,107.6K
charlidamelio  ,1267,136.7M,10.6B,57.6M,2020-9-30,8.8M,163K
charlidamelio  ,1267,136.7M,10.6B,47.8M,2020-9-30,6.2M,79.9K
charlidamelio  ,1267,136.7M,10.6B,67.3M,2020-9-30,10.9M,62.5K
charlidamelio  ,1267,136.7M,10.6B,33.9M,2020-9-30,4.7M,63.2K
charlidamelio  ,1267,136.7M,10.6B,28.2M,2020-9-30,3.3M,39.9K
charlidamelio  ,1267,136.7M,10.6B,47.9M,2020-9-30,6.9M,91.8K
charlidamelio  ,1267,136.7M,10.6B,33.8M,2020-9-30,4.9M,47.9K
charlidamelio  ,1267,136.7M,10.6B,36.4M,2020-9-29,5.7M,60.3K
charlidamelio  ,1267,136.7M,10.6B,50.4M,2020-9-28,9.5M,113.3K
charlidamelio  ,1267,136.7M,10.6B,37.5M,2020-9-28,5.5M,76.6K
charlidamelio  ,1267,136.7M,10.6B,43.3M,2020-9-28,6.8M,45K
charlidamelio  ,1267,136.7M,10.6B,49.1M,2020-9-26,8M,103.2K
charlidamelio  ,1267,136.7M,10.6B,66.2M,2020-9-26,8.7M,82.9K
charlidamelio  ,1267,136.7M,10.6B,34.5M,2020-9-26,4.2M,55.3K
charlidamelio  ,1267,136.7M,10.6B,45.7M,2020-9-25,8.1M,102.9K
charlidamelio  ,1267,136.7M,10.6B,36.7M,2020-9-25,6M,75.5K
charlidamelio  ,1267,136.7M,10.6B,63.8M,2020-9-25,9.4M,74.3K
charlidamelio  ,1267,136.7M,10.6B,36.4M,2020-9-25,5M,69.5K
charlidamelio  ,1267,136.7M,10.6B,87.8M,2020-9-25,12.5M,77.8K
charlidamelio  ,1267,136.7M,10.6B,48.1M,2020-9-25,6.7M,55.4K
charlidamelio  ,1267,136.7M,10.6B,50.5M,2020-9-24,8M,43.7K
charlidamelio  ,1267,136.7M,10.6B,57.1M,2020-9-23,7.5M,0
charlidamelio  ,1267,136.7M,10.6B,36.9M,2020-9-23,6.1M,71.9K
charlidamelio  ,1267,136.7M,10.6B,34.3M,2020-9-23,5.1M,38.6K
charlidamelio  ,1267,136.7M,10.6B,41.4M,2020-9-23,7.3M,67K
charlidamelio  ,1267,136.7M,10.6B,36.9M,2020-9-23,6.5M,43.4K
charlidamelio  ,1267,136.7M,10.6B,40.4M,2020-9-22,7.2M,89.2K
charlidamelio  ,1267,136.7M,10.6B,62M,2020-9-22,9.1M,68.1K
charlidamelio  ,1267,136.7M,10.6B,41.8M,2020-9-21,6.8M,58.2K
charlidamelio  ,1267,136.7M,10.6B,41.1M,2020-9-21,5.2M,53.3K
charlidamelio  ,1267,136.7M,10.6B,40.1M,2020-9-21,5.3M,65.5K
charlidamelio  ,1267,136.7M,10.6B,48.2M,2020-9-21,7.8M,91.4K
charlidamelio  ,1267,136.7M,10.6B,31.5M,2020-9-21,5M,50.4K
charlidamelio  ,1267,136.7M,10.6B,48.4M,2020-9-19,8.2M,108.5K
charlidamelio  ,1267,136.7M,10.6B,51.8M,2020-9-18,6.4M,117.9K
charlidamelio  ,1267,136.7M,10.6B,46.8M,2020-9-18,5.6M,70.3K
charlidamelio  ,1267,136.7M,10.6B,45.4M,2020-9-17,6.5M,118.2K
charlidamelio  ,1267,136.7M,10.6B,47.7M,2020-9-16,6.3M,105.1K
charlidamelio  ,1267,136.7M,10.6B,49M,2020-9-15,6.9M,51.3K
charlidamelio  ,1267,136.7M,10.6B,57.1M,2020-9-15,8.6M,95.2K
charlidamelio  ,1267,136.7M,10.6B,38.7M,2020-9-15,5.4M,50.7K
charlidamelio  ,1267,136.7M,10.6B,56.2M,2020-9-15,7.1M,44.4K
charlidamelio  ,1267,136.7M,10.6B,58.1M,2020-9-14,7.1M,49.7K
charlidamelio  ,1267,136.7M,10.6B,37.5M,2020-9-14,5.3M,76.6K
